"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","magnet","free_lunch","reduced_price_lunch","enrollment","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","suspensions_instances","firearm_incident_ind","homicide_ind","rape_incidents","sexual_battery_incidents","robbery_w_weapon_incidents","robbery_w_firearm_incidents","robbery_no_weapon_incidents","attack_w_weapon_incidents","attack_w_firearm_incidents","attack_no_weapon_incidents","threats_w_weapon_incidents","threats_w_firearm_incidents","threats_no_weapon_incidents","possession_firearm_incidents","counselors_fte","social_workers_fte"
"2017","421674007544","Valley JSHS","Pennsylvania","New Kensington-Arnold SD","High","Regular school","No","No","697","0","764","187","68","81","423.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","15.000","0.000","0.000","2.000","0.000","3.000","0.000"
"2017","421686000381","New Hope-Solebury MS","Pennsylvania","New Hope-Solebury SD","Middle","Regular school","No","No","","","358","12","8","1","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","1.000","1.000"
"2017","421686000851","New Hope-Solebury Upper El Sch","Pennsylvania","New Hope-Solebury SD","Primary","Regular school","No","No","25","1","310","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421686001082","New Hope-Solebury Lower El Sch","Pennsylvania","New Hope-Solebury SD","Primary","Regular school","No","No","24","1","239","1","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421686001084","New Hope-Solebury HS","Pennsylvania","New Hope-Solebury SD","High","Regular school","No","No","44","0","520","10","5","0","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","1.000"
"2017","421689003413","Newport HS","Pennsylvania","Newport SD","High","Regular school","No","No","106","26","318","28","1","12","17.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","3.000","0.000","0.000","0.000","1.000","0.000"
"2017","421689005260","Newport El Sch","Pennsylvania","Newport SD","Primary","Regular school","No","No","271","25","490","24","9","13","24.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421689006078","Newport MS","Pennsylvania","Newport SD","Middle","Regular school","No","No","","","257","14","8","11","33.000","No","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","6.000","0.000","2.000","2.000","0.000","1.000","0.000"
"2017","421698000047","Whitehall El Sch","Pennsylvania","Norristown Area SD","Primary","Regular school","No","No","568","0","568","0","8","2","13.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","2.000","0.000","1.000","0.000"
"2017","421698003263","Cole Manor El Sch","Pennsylvania","Norristown Area SD","Primary","Regular school","No","No","460","0","460","1","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421698003265","East Norriton MS","Pennsylvania","Norristown Area SD","Middle","Regular school","No","No","893","0","893","25","46","32","165.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","84.000","0.000","0.000","15.000","0.000","2.000","0.000"
"2017","421698003318","Hancock El Sch","Pennsylvania","Norristown Area SD","Primary","Regular school","No","No","390","0","391","0","2","0","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421698003320","Stewart MS","Pennsylvania","Norristown Area SD","Middle","Regular school","No","No","716","0","718","102","50","50","216.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","44.000","0.000","0.000","16.000","0.000","2.000","0.000"
"2017","421698003321","Eisenhower MS","Pennsylvania","Norristown Area SD","Middle","Regular school","No","No","729","0","730","13","72","39","184.000","No","0.000","0.000","1.000","0.000","0.000","0.000","0.000","0.000","93.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421698003408","Marshall Street El Sch","Pennsylvania","Norristown Area SD","Primary","Regular school","No","No","662","0","663","0","8","2","14.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421698005080","Gotwals El Sch","Pennsylvania","Norristown Area SD","Primary","Regular school","No","No","436","0","436","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421698005253","Paul V Fly El Sch","Pennsylvania","Norristown Area SD","Primary","Regular school","No","No","530","0","530","0","4","2","14.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421698006729","Norristown Area HS","Pennsylvania","Norristown Area SD","High","Regular school","No","No","1438","0","1714","123","185","163","1160.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","64.000","0.000","0.000","57.000","0.000","7.000","0.000"
"2017","421698007146","Roosevelt Altern Sch","Pennsylvania","Norristown Area SD","High","Regular school","No","No","110","0","118","8","14","16","40.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421698007528","Ray S. Musselman Learning Center","Pennsylvania","Norristown Area SD","Primary","Regular school","No","No","247","0","247","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421701000023","Marshall El Sch","Pennsylvania","North Allegheny SD","Primary","Regular school","No","No","21","0","861","3","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.200"
"2017","421701000080","Marshall MS","Pennsylvania","North Allegheny SD","Middle","Regular school","No","No","23","8","819","1","4","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","2.000","0.300"
"2017","421701000263","Bradford Woods El Sch","Pennsylvania","North Allegheny SD","Primary","Regular school","No","No","8","4","499","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.100"
"2017","421701000265","Franklin El Sch","Pennsylvania","North Allegheny SD","Primary","Regular school","No","No","4","1","351","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421701000266","Ingomar El Sch","Pennsylvania","North Allegheny SD","Primary","Regular school","No","No","13","1","446","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421701000268","McKnight El Sch","Pennsylvania","North Allegheny SD","Primary","Regular school","No","No","68","11","745","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.500"
"2017","421701000269","Peebles El Sch","Pennsylvania","North Allegheny SD","Primary","Regular school","No","No","30","6","369","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421701000270","Ingomar MS","Pennsylvania","North Allegheny SD","Middle","Regular school","No","No","16","6","504","5","2","1","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.500"
"2017","421701005108","Carson MS","Pennsylvania","North Allegheny SD","Middle","Regular school","No","No","58","11","736","28","1","1","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","2.000","0.000"
"2017","421701006603","Hosack El Sch","Pennsylvania","North Allegheny SD","Primary","Regular school","No","No","26","0","378","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.100"
"2017","421701007482","North Allegheny HS","Pennsylvania","North Allegheny SD","High","Regular school","No","No","143","23","2650","79","78","21","127.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","5.000","0.000","9.600","1.300"
"2017","421710001164","Moniteau JSHS","Pennsylvania","Moniteau SD","High","Regular school","No","No","201","27","606","0","18","49","144.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421710006605","Dassa McKinney El Sch","Pennsylvania","Moniteau SD","Primary","Regular school","No","No","310","34","676","21","25","8","51.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421713001489","North Clarion Co JSHS","Pennsylvania","North Clarion County SD","High","Regular school","No","No","84","17","279","2","5","7","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","1.000","0.000"
"2017","421713005139","North Clarion Co El Sch","Pennsylvania","North Clarion County SD","Primary","Regular school","No","No","133","16","337","0","0","1","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421716000043","North East MS","Pennsylvania","North East SD","Middle","Regular school","No","No","168","23","390","1","3","5","8.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421716004946","Earle C Davis Primary","Pennsylvania","North East SD","Primary","Regular school","No","No","","","343","0","1","1","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421716006144","North East Intrmd El","Pennsylvania","North East SD","Primary","Regular school","No","No","204","22","410","1","4","1","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421716006145","North East HS","Pennsylvania","North East SD","High","Regular school","No","No","184","25","517","6","13","11","79.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","3.000","0.500"
"2017","421722000004","McIntyre El Sch","Pennsylvania","North Hills SD","Primary","Regular school","No","No","118","18","608","3","5","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","1.000","0.000","0.000","0.000","1.000","0.250"
"2017","421722000290","West View El Sch","Pennsylvania","North Hills SD","Primary","Regular school","No","No","183","18","551","9","6","3","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","9.000","2.000","0.000","2.000","0.000","1.000","0.250"
"2017","421722000291","Ross El Sch","Pennsylvania","North Hills SD","Primary","Regular school","No","No","84","12","647","11","11","9","22.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","5.000","0.000","2.000","0.000","2.000","0.250"
"2017","421722006106","North Hills MS","Pennsylvania","North Hills SD","Middle","Regular school","No","No","143","18","641","48","5","8","15.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.000","1.000","0.000","3.000","0.000","2.000","0.500"
"2017","421722007122","North Hills SHS","Pennsylvania","North Hills SD","High","Regular school","No","No","226","40","1299","107","33","7","43.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.000","0.000","0.000","11.000","0.000","5.000","0.500"
"2017","421722007348","Highcliff El Sch","Pennsylvania","North Hills SD","Primary","Regular school","No","No","147","21","617","18","12","8","20.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","2.000","0.000","1.000","0.000","1.000","0.250"
"2017","421728000133","Bridle Path El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","89","7","514","2","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421728000134","Walton Farm El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","140","16","567","4","3","2","13.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.000","0.000","0.000","2.000","0.000","1.000","0.000"
"2017","421728003275","Kulp El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","187","20","532","6","4","3","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","2.000","0.000","1.000","0.000"
"2017","421728003278","York Avenue El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","97","8","274","1","0","2","6.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421728003280","Oak Park El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","243","46","480","6","3","1","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","5.000","0.000","1.000","0.000"
"2017","421728003309","Knapp El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","298","27","578","1","4","3","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","2.000","0.000","1.000","0.000"
"2017","421728003322","Pennbrook MS","Pennsylvania","North Penn SD","Middle","Regular school","No","No","151","25","841","30","13","3","18.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","6.000","0.000","3.000","0.000"
"2017","421728003323","Pennfield MS","Pennsylvania","North Penn SD","Middle","Regular school","No","No","217","34","873","35","18","14","53.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","8.000","0.000","3.000","0.000"
"2017","421728003324","Penndale MS","Pennsylvania","North Penn SD","Middle","Regular school","No","No","408","34","1209","89","53","28","133.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.000","0.000","0.000","17.000","2.000","4.000","0.000"
"2017","421728003325","North Wales El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","97","17","422","1","0","2","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421728003379","Inglewood El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","165","9","501","9","4","2","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421728004831","Gwyn-Nor El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","171","22","608","2","10","3","26.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","2.000","0.000","1.000","0.000"
"2017","421728005344","Hatfield El Sch","Pennsylvania","North Penn SD","Primary","Regular school","No","No","256","34","491","10","3","1","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","0.000","0.000","1.000","0.000"
